"lng","lat","bioclim1","bioclim12","bioclim15","bioclim4","dist_to_water_m","elev_m","disease","theta"
-72.402147,19.7113849,252,1844,33,1396,1012,27,"LF",0.0225054665912288
-72.41179,19.6986333,252,1844,33,1396,1564,54,"LF",0.0155105902158137
-72.2295838,19.7287503,253,1593,33,1438,1421,35,"LF",0.0121614310993405
-73.1462505,19.795417,234,1176,48,1122,1147,437,"LF",0.00470871848125849
-72.6712505,19.470417,258,707,69,1099,2764,32,"LF",0.0110899272511794
-72.4252417,19.6703617,242,1810,33,1293,1572,141,"LF",0.00617112051350401
-72.418715,19.6773433,242,1810,33,1293,711,113,"LF",0.0104813602958589
-72.4349353,19.5919568,234,1725,39,1187,945,305,"LF",0.0063077938526621
-72.4148133,19.7086867,252,1844,33,1396,2354,51,"LF",0.0108685841949653
-72.41498,19.6887,252,1844,33,1396,963,51,"LF",0.0245802432968847
-72.4629171,19.120417,260,1164,74,1171,1481,44,"LF",0.0369527508204959
-72.3933283,19.669215,252,1844,33,1396,878,51,"LF",0.0262174798800088
-72.401845,19.5791333,215,1717,41,1210,1420,503,"LF",0.00283743092303746
-72.4064683,19.58068,215,1717,41,1210,944,503,"LF",0.00398828922173785
-72.4119733,19.6875317,252,1844,33,1396,669,51,"LF",0.0272094827021518
-72.4190717,19.669615,242,1810,33,1293,1102,87,"LF",0.00897957638603614
-72.3545838,19.620417,239,1746,34,1270,1016,121,"LF",0.00583403320479813
-72.4140367,19.5828317,215,1717,41,1210,262,350,"LF",0.00416423820415865
-72.2795838,18.4870836,190,1853,58,1210,2853,905,"LF",0.00120036255322001
-72.4149633,19.6381033,239,1746,34,1270,656,202,"LF",0.00662517341553615
-72.4109067,19.684325,252,1844,33,1396,318,51,"LF",0.0259411168787092
-72.4049133,19.710075,252,1844,33,1396,1306,27,"LF",0.0189332708497234
-72.4018247,19.7109878,252,1844,33,1396,977,27,"LF",0.0228763548123169
-72.3107197,18.5608812,256,1319,55,1180,4970,44,"LF",0.010963174286012
-72.2712505,18.620417,266,1050,57,1188,654,26,"LF",0.0334042680065981
-72.4265283,19.6368233,234,1725,39,1187,1060,219,"LF",0.00588400590910087
-72.4169633,19.6785983,242,1810,33,1293,557,113,"LF",0.0104119552225568
-73.7545838,18.2620836,258,2501,41,1160,4006,47,"LF",0.00769819335163291
-72.3045838,18.5620836,256,1319,55,1180,4794,58,"LF",0.011771919310116
-72.1212505,19.4370836,238,1704,43,1207,3151,334,"LF",0.00214938673225101
-72.399065,19.7052,252,1844,33,1396,889,31,"LF",0.0239697639387502
-72.4089369,19.7022072,252,1844,33,1396,1653,46,"LF",0.0143120089212022
-72.4349467,19.61331,234,1725,39,1187,610,213,"LF",0.0068619327099
-72.3663633,19.7017633,252,1844,33,1396,2564,86,"LF",0.0108141733745644
-72.3045838,18.520417,256,1319,55,1180,4664,313,"LF",0.00300523279527754
-72.4217767,19.7117867,242,1810,33,1293,3070,68,"LF",0.00352422288335051
-72.4075536,19.7052902,252,1844,33,1396,1648,33,"LF",0.0142203722522304
-72.3975583,19.705155,252,1844,33,1396,731,31,"LF",0.025382381634726
-73.7545838,18.2287503,265,2181,43,1117,2249,20,"LF",0.0053291619854515
-72.4004267,19.7060033,252,1844,33,1396,1003,33,"LF",0.0223982352957812
-72.40958,19.7005967,252,1844,33,1396,1586,46,"LF",0.0149359535711719
-72.41665,19.6782133,252,1844,33,1396,513,50,"LF",0.0278766608602446
-72.2629171,19.7120836,251,1765,31,1404,2804,34,"LF",0.00846975027581175
-72.3543882,19.6982157,252,1844,33,1396,3867,94,"LF",0.00865142108800363
-72.4001804,19.7050706,252,1844,33,1396,1006,33,"LF",0.0223889795300062
-72.4127033,19.6892917,252,1844,33,1396,877,51,"LF",0.0256254671674548
-72.41531,19.7091683,252,1844,33,1396,2400,51,"LF",0.0107472528990946
-72.4290167,19.6493383,234,1725,39,1187,1499,225,"LF",0.00414096872963658
-72.4005167,19.7026017,252,1844,33,1396,862,33,"LF",0.023908202341649
-72.5712505,19.8120836,233,1785,33,1240,6369,45,"LF",0.00313283154974492
-71.7545838,19.445417,251,1642,48,1273,558,175,"LF",0.00968866631531728
-72.3536411,19.6978355,252,1844,33,1396,3952,94,"LF",0.00854894941583324
-72.4291017,19.630405,234,1725,39,1187,1156,160,"LF",0.00555128536158002
-71.8879171,19.4870836,236,1807,43,1262,2164,128,"LF",0.00474040798462019
-72.4205283,19.67413,242,1810,33,1293,952,87,"LF",0.00971598714369622
-72.4028914,19.7023425,252,1844,33,1396,1064,33,"LF",0.0217656569866635
-72.3629171,18.5120836,258,1387,52,1185,2280,284,"LF",0.00796220066446882
-72.4131783,19.6906367,252,1844,33,1396,1032,51,"LF",0.0237725828919849
-72.2629171,18.520417,256,1319,55,1180,5362,252,"LF",0.00563589512722241
-72.4305185,19.7180006,242,1810,33,1293,4058,143,"LF",0.0030013307974407
-72.3877283,19.6644783,239,1746,34,1270,1580,76,"LF",0.0034615436606116
-72.3107096,18.5608794,256,1319,55,1180,4970,44,"LF",0.00939224899894883
-72.4135583,19.6869517,252,1844,33,1396,720,51,"LF",0.0270899888243169
-72.6962505,19.445417,258,707,69,1099,4016,4,"LF",0.00815577036827025
-72.409675,19.58296,215,1717,41,1210,526,350,"LF",0.00434548328361364
-72.436395,19.6123267,234,1725,39,1187,778,213,"LF",0.00673670059517985
-72.439645,19.6142367,234,1725,39,1187,1100,213,"LF",0.00572421758887597
-72.4264517,19.636915,234,1725,39,1187,1059,219,"LF",0.00588717863005995
-72.4041804,19.7034797,252,1844,33,1396,1241,33,"LF",0.0196782502265116
-72.4001567,19.7062283,252,1844,33,1396,965,33,"LF",0.0227978375160638
-72.4118808,19.68807,252,1844,33,1396,717,51,"LF",0.0271031323005123
-72.362935,19.7041,252,1844,33,1396,2901,86,"LF",0.010365622142627
-72.4043377,19.6979333,252,1844,33,1396,1079,40,"LF",0.0218217418778693
-72.3623633,19.6976584,252,1844,33,1396,3067,52,"LF",0.0100317429066355
-72.4056498,19.703261,252,1844,33,1396,1369,33,"LF",0.0178205531392328
-72.2795838,18.5537503,256,1319,55,1180,5030,120,"LF",0.00513191016868199
-72.4249817,19.6307733,234,1725,39,1187,722,259,"LF",0.00687791352789786
-72.4248383,19.6483617,234,1725,39,1187,1056,114,"LF",0.00588582946861128
-72.4129171,18.520417,258,1387,52,1185,1002,163,"LF",0.0223169650425545
-72.3692536,19.6607633,239,1746,34,1270,2845,183,"LF",0.00220933858605604
-72.4202283,19.6747333,242,1810,33,1293,902,87,"LF",0.00997101470814924
-72.4058068,19.7074221,252,1844,33,1396,1452,33,"LF",0.0165662310709084
-72.0795838,19.2370836,248,1677,66,1212,344,285,"LF",0.0591567907267382
-72.3914383,19.6491583,239,1746,34,1270,2171,337,"LF",0.00272970455217507
-72.423339,19.6467783,234,1725,39,1187,840,114,"LF",0.0065866493057444
-72.0129171,19.1370836,249,1652,69,1209,949,247,"LF",0.132994017370914
-72.414665,19.6904183,252,1844,33,1396,1091,51,"LF",0.023079398173577
-72.4226888,19.6457649,234,1725,39,1187,739,114,"LF",0.00684372162001615
-72.4234774,19.7143257,242,1810,33,1293,3267,68,"LF",0.00339805151274014
-72.4041849,19.7034822,252,1844,33,1396,1242,33,"LF",0.0196653311009539
-72.4071617,19.7094083,252,1844,33,1396,1548,27,"LF",0.0154016779521987
-72.379645,19.7033567,252,1844,33,1396,1160,38,"LF",0.0217279391295995
-72.3676294,19.6875094,252,1844,33,1396,2983,58,"LF",0.00997762058222761
-72.4270483,19.64935,234,1725,39,1187,1313,225,"LF",0.00494678692611795
-72.398145,19.7061467,252,1844,33,1396,804,31,"LF",0.0248516837434461
-72.425725,19.6485133,234,1725,39,1187,1147,225,"LF",0.00559463233040146
-72.4241083,19.6704567,242,1810,33,1293,1463,87,"LF",0.00673037862011954
-72.42945,19.671515,242,1810,33,1293,1931,141,"LF",0.00505412645314025
-72.4041766,19.6958368,252,1844,33,1396,854,40,"LF",0.0242435161840245
-72.4118898,19.6878424,252,1844,33,1396,695,51,"LF",0.0271692248239358
-72.4187583,19.670065,242,1810,33,1293,1043,87,"LF",0.00927076771118826
-73.7379171,18.295417,259,2181,43,1151,5956,128,"LF",0.019906740665487
-72.4160633,19.679785,252,1844,33,1396,534,50,"LF",0.0279793793006349
-72.4194533,19.6751783,242,1810,33,1293,811,113,"LF",0.0101764199222108
-72.9129171,18.245417,248,1568,48,1188,294,212,"LF",0.0409506343788432
-72.4061333,19.7080583,252,1844,33,1396,1468,33,"LF",0.0163350055823246
-72.5379171,18.2370836,259,1391,49,1179,398,21,"LF",0.0271517471922195
-72.4283768,19.5898913,234,1725,39,1187,376,270,"LF",0.00672905445480893
-72.3462505,18.295417,232,1671,51,1225,1074,313,"LF",0.00931131524284908
-73.1795838,19.770417,228,1168,53,1149,437,818,"LF",0.00223532982401185
-72.416705,19.678275,242,1810,33,1293,520,113,"LF",0.0103451267474194
-72.4270583,19.6494517,234,1725,39,1187,1319,225,"LF",0.00492010514901673
-72.4056939,19.7000091,252,1844,33,1396,1268,33,"LF",0.0193209222657138
-72.4040913,19.6975197,252,1844,33,1396,1027,40,"LF",0.0223726659658377
-72.409875,19.6881033,252,1844,33,1396,651,51,"LF",0.0272106147687648
-72.4879171,19.4870836,224,1476,53,1045,528,329,"LF",0.00378451184092672
-72.0212505,19.1620836,249,1652,69,1209,274,248,"LF",0.0191899019386849
-72.4112083,19.693725,252,1844,33,1396,1179,54,"LF",0.0211198360158743
-72.3045838,18.5370836,256,1319,55,1180,6199,175,"LF",0.010755004673549
-72.4043025,19.6979257,252,1844,33,1396,1077,40,"LF",0.0218434381899451
-72.4217767,19.7117867,242,1810,33,1293,3070,68,"LF",0.00352422288335051
-72.9129171,19.8870836,255,1333,31,1243,1318,73,"LF",0.0192714409095055
-72.4132433,19.6933767,252,1844,33,1396,1312,54,"LF",0.0192634180867488
-72.4121933,19.6902233,252,1844,33,1396,947,51,"LF",0.0247725837432272
-72.4152467,19.6874417,252,1844,33,1396,887,51,"LF",0.0255046452945256
-72.2129171,19.6120836,250,1677,27,1375,1177,105,"LF",0.017884946506527
-72.4039083,19.7029637,252,1844,33,1396,1190,33,"LF",0.0203238396753018
-72.3810967,19.7099117,252,1844,33,1396,1021,75,"LF",0.023523476898664
-72.444575,19.618265,234,1725,39,1187,1686,450,"LF",0.00355377029635479
-72.3492875,19.6739422,252,1844,33,1396,4023,147,"LF",0.00827216819689332
-72.4249217,19.6387633,234,1725,39,1187,1075,147,"LF",0.00583893704111509
-73.0129171,19.870417,257,1092,32,1225,25,38,"LF",0.0451564068812984
-72.9212505,19.6287503,262,1226,42,974,1452,87,"LF",0.0127780431271418
-72.3894867,19.6656,239,1746,34,1270,1386,76,"LF",0.00411959679428671
-72.4031571,19.7058541,252,1844,33,1396,1258,33,"LF",0.0194556558527005
-72.42839,19.668395,242,1810,33,1293,1966,141,"LF",0.00498556962162106
-72.3295838,18.5620836,256,1319,55,1180,5261,25,"LF",0.0167136891696334
-72.4430333,19.61421,234,1725,39,1187,1455,372,"LF",0.00430141582052618
-72.4063864,19.6972006,252,1844,33,1396,1090,40,"LF",0.270639523460555
-72.4187317,19.5785683,222,1661,45,1118,880,353,"LF",0.00412924557221073
-72.4112555,19.6882261,252,1844,33,1396,705,51,"LF",0.0271447873815079
-72.4150567,19.7094367,252,1844,33,1396,2372,51,"LF",0.0108187235097153
-72.4712505,19.2287503,257,1071,72,1129,3436,34,"LF",0.0131640935102461
-72.1462505,18.920417,242,1696,64,1134,305,199,"LF",0.0105163088395893
-72.4058007,19.7038652,252,1844,33,1396,1412,33,"LF",0.0171631768060084
-72.4157267,19.63801,239,1746,34,1270,659,202,"LF",0.00662525413207711
-72.4177567,19.67877,242,1810,33,1293,642,113,"LF",0.0105125868942662
-72.4060338,19.6978333,252,1844,33,1396,1135,40,"LF",0.0211909480432789
-72.4113217,19.6890658,252,1844,33,1396,794,51,"LF",0.0265455424581034
-72.4262097,19.7155576,242,1810,33,1293,3568,161,"LF",0.00325748207192477
-72.5045838,18.4870836,248,1587,50,1195,3003,688,"LF",0.035322884676406
-72.4295838,19.3037503,241,1138,68,983,5684,391,"LF",0.00169529156072088
-72.3676109,19.6828424,252,1844,33,1396,2940,199,"LF",0.0099418574060505
-72.4066083,19.7099667,252,1844,33,1396,1484,27,"LF",0.0162317023127911
-72.4097017,19.6895683,252,1844,33,1396,792,51,"LF",0.0265872781732595
-72.2712505,18.6287503,266,1050,57,1188,628,23,"LF",0.0572918787321173
-72.4120283,19.687525,252,1844,33,1396,672,51,"LF",0.0272067020116029
-72.4056195,19.7061349,252,1844,33,1396,1480,33,"LF",0.0161656524260103
-72.3625728,19.696636,252,1844,33,1396,3077,52,"LF",0.0100161102778771
-72.6129171,19.4287503,260,703,66,1181,4311,11,"LF",0.00612057472699334
-72.5212505,19.7620836,233,1785,33,1240,10671,783,"LF",0.00195383205105341
-72.5462505,18.995417,204,1672,58,1118,3285,1045,"LF",0.00137642126326479
-72.3687467,19.6573765,239,1746,34,1270,2494,76,"LF",0.0023923933523224
-72.3488403,19.6746673,252,1844,33,1396,4111,147,"LF",0.00821788018192514
-72.4328767,19.6678717,242,1810,33,1293,2413,141,"LF",0.00429524234857009
-72.4167543,19.5789734,222,1661,45,1118,743,353,"LF",0.00437478455637715
-72.0795838,19.6620836,254,1300,36,1359,5572,21,"LF",0.01424696586356
-73.8629171,18.3120836,252,2626,44,1198,494,238,"LF",0.0167162328079296
-71.7879171,18.795417,212,1490,56,1204,4194,1075,"LF",0.000888648877075336
-72.42087,19.7119967,242,1810,33,1293,2976,68,"LF",0.00357111611665483
-72.41343,19.69626,252,1844,33,1396,1531,54,"LF",0.0159436752163976
-72.3962505,19.220417,225,1398,60,1035,5852,355,"LF",0.000842380002214951
-72.40733,19.70777,252,1844,33,1396,1597,33,"LF",0.0147290304810202
-72.3462505,18.5620836,258,1387,52,1185,6169,4,"LF",0.0131475559322617
-72.409715,19.6895483,252,1844,33,1396,792,51,"LF",0.0265844779587543
-72.5545838,19.1287503,262,1019,76,1138,1521,27,"LF",0.00841577441585263
-72.4022833,19.57883,215,1717,41,1210,1365,503,"LF",0.00299454942433319
-72.3649746,19.6999695,252,1844,33,1396,2741,52,"LF",0.0104462060146102
-72.3879171,18.795417,242,1464,59,1117,1519,211,"LF",0.00517126856284921
-72.41575,19.6380333,239,1746,34,1270,656,202,"LF",0.00662517341553615
-72.4177017,19.6781833,242,1810,33,1293,619,113,"LF",0.0104975745198962
-72.4050467,19.7107617,252,1844,33,1396,1316,27,"LF",0.0187822109000093
-72.1962505,19.7370836,253,1593,33,1438,309,5,"LF",0.0371207041921927
-72.4218467,19.6392117,234,1725,39,1187,815,147,"LF",0.00667998625353207
-72.3966817,19.6673083,252,1844,33,1396,1088,51,"LF",0.0236314996978841
-72.4962505,19.1787503,257,1071,72,1129,615,20,"LF",0.0153647199580042
-72.4012577,19.6986223,252,1844,33,1396,788,40,"LF",0.291092724351861
-72.8379171,18.2370836,248,1568,48,1188,2076,220,"LF",0.0215665320611178
-72.0379171,18.9037503,245,1767,61,1170,523,226,"LF",0.0452415653679759
-72.4195683,19.67363,242,1810,33,1293,879,87,"LF",0.0100885891750164
-72.42237,19.6392283,234,1725,39,1187,857,147,"LF",0.00654891308330571
-72.4136633,19.6994483,252,1844,33,1396,1768,54,"LF",0.0136869167244376
-72.3107277,18.5609089,256,1319,55,1180,4967,44,"LF",0.0131253235343702
-72.2795838,18.545417,256,1319,55,1180,5500,153,"LF",0.00445917492473948
-72.4068351,19.7089361,252,1844,33,1396,1521,27,"LF",0.0157404376785908
-72.3107166,18.5608778,256,1319,55,1180,4970,44,"LF",0.0105005824827664
-72.4238133,19.6397517,234,1725,39,1187,952,147,"LF",0.00623260623034444
-72.4795838,19.120417,260,1164,74,1171,516,39,"LF",0.0167413668156655
-72.9379171,18.295417,231,1687,52,1150,2181,650,"LF",0.00236009737014547
-72.4058567,19.7100067,252,1844,33,1396,1405,27,"LF",0.0174047565438009
-72.3982033,19.7060983,252,1844,33,1396,809,31,"LF",0.0248109119781831
-72.3561133,19.7051617,252,1844,33,1396,3527,126,"LF",0.00927079660015295
-72.4127667,19.6994083,252,1844,33,1396,1697,54,"LF",0.0141713267074485
-72.4224695,19.7126896,242,1810,33,1293,3147,68,"LF",0.00347728604149206
-71.8129171,19.6537503,262,1020,37,1399,2408,10,"LF",0.00906187884913879
-71.9629171,18.3287503,192,1576,59,1196,3143,2098,"LF",0.00178869931704013
-72.4265283,19.6484533,234,1725,39,1187,1221,225,"LF",0.00532085806931834
-72.42528,19.637125,234,1725,39,1187,975,219,"LF",0.00615408911191441
-72.4233333,19.6401317,234,1725,39,1187,887,147,"LF",0.00645054917048461
-72.3212505,18.520417,256,1319,55,1180,3794,291,"LF",0.00701465832641541
-72.1712505,18.9370836,243,1643,66,1130,342,227,"LF",0.014519685986034
-72.4270669,19.6304117,234,1725,39,1187,944,160,"LF",0.00624430852313764
-72.42767,19.59834,234,1725,39,1187,95,226,"LF",0.00653620455181453
-72.3462505,19.170417,225,1398,60,1035,2406,728,"LF",0.00317103931151607
-72.1629171,18.470417,222,1630,54,1210,311,356,"LF",0.00365745195635682
-72.2795838,18.5120836,256,1319,55,1180,5118,380,"LF",0.00966217466296739
-72.402109,19.7111901,252,1844,33,1396,1007,27,"LF",0.0225580523004423
-72.9879171,19.8120836,243,1284,39,1107,2323,192,"LF",0.00734843868386804
-72.434415,19.6131167,234,1725,39,1187,557,213,"LF",0.00680979713528756
-72.4032217,19.5801617,215,1717,41,1210,1270,503,"LF",0.00326196740648681
-72.1879171,18.8370836,251,1627,65,1163,3194,181,"LF",0.020655642890416
-72.4009972,19.6987078,252,1844,33,1396,762,40,"LF",0.025081434583065
-73.5212505,18.295417,244,1893,50,1200,724,103,"LF",0.0309395935626439
-72.3676206,19.687495,252,1844,33,1396,2984,58,"LF",0.00997630454091417
-72.40622,19.7078567,252,1844,33,1396,1482,33,"LF",0.0161378162118811
-72.43461,19.5908632,234,1725,39,1187,987,447,"LF",0.00621380252235086
-71.9462505,19.0120836,250,1718,65,1174,632,258,"LF",0.0377002655499229
-72.436125,19.6128083,234,1725,39,1187,740,213,"LF",0.00681687736371642
-72.4243667,19.6493683,234,1725,39,1187,1071,114,"LF",0.00583814961564971
-73.3462505,18.3037503,258,1323,54,1189,643,34,"LF",0.0344835920674765
-72.4085583,19.5841433,239,1746,34,1270,593,370,"LF",0.00670488505428375
-72.4204483,19.6386,234,1725,39,1187,761,147,"LF",0.00681792078948143
-72.4224317,19.6701233,242,1810,33,1293,1333,87,"LF",0.00761247712290755
-72.8712505,18.420417,261,1295,50,1218,5161,25,"LF",0.00876270011050836
-72.41308,19.6995067,252,1844,33,1396,1728,54,"LF",0.0139517965369912
-72.4243617,19.6490333,234,1725,39,1187,1050,114,"LF",0.00590474160093181
-72.3793995,19.7043204,252,1844,33,1396,1175,38,"LF",0.0215309985765593
-72.2795838,18.570417,256,1319,55,1180,3227,48,"LF",0.0154512348635682
-72.4162667,19.7091517,252,1844,33,1396,2501,51,"LF",0.0105282957366824
-72.2962505,18.570417,256,1319,55,1180,3575,51,"LF",0.00985352120582249
-74.0045838,18.5120836,242,1905,41,1182,2943,483,"LF",0.00432485820080044
-72.4063247,19.6974038,252,1844,33,1396,1107,40,"LF",0.0215117256861732
-72.4045838,18.5370836,258,1387,52,1185,483,53,"LF",0.0336314402079194
-72.4065401,19.704147,252,1844,33,1396,1495,33,"LF",0.0159609996894217
-73.8879171,18.2370836,261,2356,43,1150,315,92,"LF",0.0163782577022722
-72.4064,19.7080683,252,1844,33,1396,1495,33,"LF",0.0159609996894217
-72.4217233,19.712895,242,1810,33,1293,3070,68,"LF",0.00352422288335051
-72.3624833,19.701605,252,1844,33,1396,2969,86,"LF",0.0102772096578786
-72.3785357,19.704712,252,1844,33,1396,1264,38,"LF",0.0203100607832284
-72.405728,19.7001561,252,1844,33,1396,1275,33,"LF",0.0192239561148136
-72.4226518,19.6457997,234,1725,39,1187,737,114,"LF",0.00684703019590437
-72.4266133,19.6363083,234,1725,39,1187,1037,219,"LF",0.0059566600471669
-74.4129171,18.5620836,247,1905,39,966,9345,47,"LF",0.0111420902862439
-72.6212505,19.1620836,259,917,76,1083,287,18,"LF",0.0141411509012497
-72.4212505,18.270417,244,1648,49,1213,7873,695,"LF",0.005638676437615
-72.2962505,18.5287503,256,1319,55,1180,5937,259,"LF",0.00986320458209949
-72.4043586,19.7016322,252,1844,33,1396,1176,33,"LF",0.0204974515519186
-72.3795838,18.520417,258,1387,52,1185,2796,127,"LF",0.00678773658622952
-72.4218467,19.6392117,234,1725,39,1187,815,147,"LF",0.00667998625353207
-72.4105146,19.7086868,252,1844,33,1396,1907,51,"LF",0.0125833751054384
-72.0129171,18.745417,230,1614,54,1202,508,269,"LF",0.00577164155351418
-72.4254567,19.6304167,234,1725,39,1187,777,160,"LF",0.00676410914249165
-72.40774,19.7101283,252,1844,33,1396,1601,27,"LF",0.0147921663129477
-72.7379171,18.3787503,240,1651,50,1185,4346,368,"LF",0.00201295035639511
-72.4173033,19.6804567,242,1810,33,1293,683,113,"LF",0.0105082816029153
-72.3379171,18.5370836,258,1387,52,1185,5308,35,"LF",0.00720243402277644
-72.4053817,19.71014,252,1844,33,1396,1354,27,"LF",0.0181949897036953
-72.3045838,18.5870836,266,1050,57,1188,2038,20,"LF",0.00908857513117099
-72.4067703,19.7065884,252,1844,33,1396,1576,33,"LF",0.0149593133136974
-72.3295838,18.5870836,266,1050,57,1188,2927,7,"LF",0.00986835080136568
-72.4172983,19.6804633,242,1810,33,1293,683,113,"LF",0.0105082816029153
-72.36631,19.6995817,252,1844,33,1396,2613,52,"LF",0.0106179253985862
-72.4037571,19.7020429,252,1844,33,1396,1133,33,"LF",0.0210086916589953
-72.4343669,19.5919293,234,1725,39,1187,904,305,"LF",0.00644701917288616
-72.3970317,19.70642,252,1844,33,1396,695,31,"LF",0.0255073794222411
-71.8462505,19.0787503,253,1696,64,1174,5272,280,"LF",0.00459032244356467
-72.4153917,19.709455,252,1844,33,1396,2406,51,"LF",0.0107330089575815
-72.418135,19.7091683,242,1810,33,1293,2696,68,"LF",0.00369101128425914
-72.4252883,19.6303083,234,1725,39,1187,761,160,"LF",0.00680104907987454
-71.8962505,19.095417,249,1707,62,1183,2090,257,"LF",0.0102462937026242
-72.4198467,19.6755383,242,1810,33,1293,842,113,"LF",0.0100371554784978
-72.4420367,19.612325,234,1725,39,1187,1361,372,"LF",0.00471237803910854
-72.4197667,19.7103667,242,1810,33,1293,2859,68,"LF",0.00362138664200433
-72.4190517,19.6694867,242,1810,33,1293,1111,87,"LF",0.00893336615867315
-72.4224383,19.6702067,242,1810,33,1293,1328,87,"LF",0.00764709067850307
-72.4267467,19.64912,234,1725,39,1187,1273,225,"LF",0.00511751680407369
-72.3484962,19.6743411,252,1844,33,1396,4083,147,"LF",0.0082284217726573
-72.4121767,19.6868267,252,1844,33,1396,616,51,"LF",0.0271591248895419
-72.1545838,19.170417,247,1604,68,1197,2463,287,"LF",0.0315278875411877
-74.0629171,18.4870836,216,1974,56,1330,2651,695,"LF",0.00138239768102885
-72.44397,19.6169717,234,1725,39,1187,1589,450,"LF",0.00381151233043334
-72.3800582,19.6576056,239,1746,34,1270,2655,120,"LF",0.00236272620318813
-72.3879171,18.5287503,258,1387,52,1185,2277,35,"LF",0.00705592574203065
-72.4036942,19.7054311,252,1844,33,1396,1316,33,"LF",0.0186301417078033
-72.4059443,19.7050978,252,1844,33,1396,1490,33,"LF",0.01602813612528
-72.4165917,19.6973633,252,1844,33,1396,1858,54,"LF",0.0131511553882805
-72.1212505,19.395417,242,1617,51,1160,5492,346,"LF",0.00363024355812251
-73.5879171,18.4287503,241,1888,45,1227,459,350,"LF",0.0107597457952147
-72.3622427,19.698677,252,1844,33,1396,3051,52,"LF",0.0100556697471623
-72.6879171,19.4370836,258,707,69,1099,2815,4,"LF",0.00928776901569402
-72.41899,19.6386417,234,1725,39,1187,672,147,"LF",0.00692210202314266
-72.3879171,18.995417,255,1377,70,1130,1067,66,"LF",0.00789566989786946
-72.4248183,19.713668,242,1810,33,1293,3400,68,"LF",0.00330980585865305
-72.4206283,19.6703883,242,1810,33,1293,1163,87,"LF",0.0086557915240236
-72.7212505,19.920417,257,1627,43,1321,2081,108,"LF",0.0120375099698412
-72.3905917,19.651825,239,1746,34,1270,2213,160,"LF",0.00264872636813013
-72.5462505,19.1287503,262,1019,76,1138,1546,32,"LF",0.0132056842195155
-72.4258383,19.6300517,234,1725,39,1187,823,160,"LF",0.00663967884759569
-72.412195,19.6902817,252,1844,33,1396,953,51,"LF",0.0247002145573821
-72.40197,19.699145,252,1844,33,1396,868,40,"LF",0.0240955169754295
-72.3785113,19.6576724,239,1746,34,1270,2748,120,"LF",0.00233489895129823
-72.4879171,19.1287503,260,1164,74,1171,808,28,"LF",0.0163799510619721
-72.2212505,19.7287503,253,1593,33,1438,892,7,"LF",0.0737275756356014
-72.41686,19.6795917,242,1810,33,1293,593,113,"LF",0.0104677711289102
-72.4235583,19.6467783,234,1725,39,1187,862,114,"LF",0.00651665656924494
-72.8879171,18.420417,261,1295,50,1218,6037,18,"LF",0.0131914003617837
-72.2295838,18.5787503,259,1128,57,1188,949,65,"LF",0.0479485565517552
-72.8545838,18.4287503,261,1295,50,1218,5720,66,"LF",0.00476188814081458
-72.36599,19.65702,239,1746,34,1270,2319,101,"LF",0.00244907289896677
-72.426675,19.5962767,234,1725,39,1187,228,226,"LF",0.00656932038020036
-72.2629171,18.5370836,256,1319,55,1180,4276,202,"LF",0.0127074429690973
-72.3129171,18.5870836,266,1050,57,1188,2092,15,"LF",0.0167058499844292
-72.4383633,19.6157183,234,1725,39,1187,985,213,"LF",0.00608911757782465
-72.4030309,19.7022135,252,1844,33,1396,1071,33,"LF",0.0216919498006193
-74.3212505,18.6120836,250,1764,37,976,6734,55,"LF",0.00965886594418095
-72.3688279,19.7015784,252,1844,33,1396,2311,53,"LF",0.0114323525312235
-72.2462505,18.6287503,263,989,60,1191,1260,27,"LF",0.0223312337683099
-72.3379171,18.520417,258,1387,52,1185,3471,194,"LF",0.0130302839398533
-72.39855,19.70642,252,1844,33,1396,817,31,"LF",0.024727868389141
-72.4050467,19.7098433,252,1844,33,1396,1322,27,"LF",0.0186903623713201
-72.4164483,19.67845,252,1844,33,1396,501,50,"LF",0.0278168579668802
-72.4060183,19.7046447,252,1844,33,1396,1472,33,"LF",0.016278159744972
-72.38129,19.7100967,252,1844,33,1396,993,75,"LF",0.0238412646898227
-73.0212505,19.7537503,242,1209,40,1132,913,181,"LF",0.0150150114922159
-72.3911283,19.649645,239,1746,34,1270,2191,337,"LF",0.00271077405977613
-72.3610668,19.6995126,252,1844,33,1396,3153,52,"LF",0.00988225445358681
-72.5212505,19.7537503,233,1785,33,1240,9861,707,"LF",0.00158152740636939
-72.4198183,19.6696683,242,1810,33,1293,1152,87,"LF",0.00871627920393263
-72.2295838,19.1537503,229,1533,61,1117,1531,457,"LF",0.00321465337224713
-72.421315,19.6389817,234,1725,39,1187,791,147,"LF",0.00674620627462402
-72.3379171,18.570417,258,1387,52,1185,4901,5,"LF",0.00818865431575045
-72.41613,19.6787633,252,1844,33,1396,483,50,"LF",0.0277267520225199
-72.4234075,19.6467789,234,1725,39,1187,847,114,"LF",0.00656462846262403
-72.4069051,19.7057939,252,1844,33,1396,1617,33,"LF",0.014520429587075
-72.4008128,19.7106402,252,1844,33,1396,873,27,"LF",0.0240145709656301
-72.3801667,19.702355,252,1844,33,1396,1129,38,"LF",0.0221182149150088
-72.4181883,19.6385367,234,1725,39,1187,646,147,"LF",0.00692205724307486
