lng,lat,bioclim1,bioclim12,bioclim15,bioclim4,dist_to_water_m,elev_m,disease,theta
34.9870824,-15.2462496,236,977,106,2491,3486,521,SM,0.01466955
35.3704158,-15.5629162,218,1306,95,2401,1954,784,SM,0.257329756
34.2787491,-13.4379162,239,1012,121,2402,1054,505,SM,0.310362138
33.9620824,-14.2379162,189,902,110,2569,1605,1196,SM,0.319487782
33.7870824,-13.9879162,201,859,115,2567,951,1037,SM,0.215857209
33.5370824,-11.8712496,201,902,113,2011,3641,1320,SM,0.000994551
34.2620824,-13.7129162,232,953,124,2518,7156,633,SM,0.593666995
35.5287491,-14.5879162,221,1059,110,2077,643,944,SM,0.088565375
35.7120824,-14.6795829,228,1084,109,2091,824,711,SM,0.058919555
33.7704158,-14.2462496,195,903,110,2596,4933,1205,SM,0.020051256
35.2204158,-15.7379162,209,1232,96,2287,952,885,SM,0.069640184
34.5204158,-15.6129162,238,979,98,2515,832,665,SM,0.191475615
35.07087,-15.802075,201,1154,98,2112,2662,1197,SM,0.012360675
34.9870824,-15.5795829,235,964,101,2509,1667,625,SM,0.663616075
33.5037491,-11.3962496,205,808,112,2404,632,1225,SM,0.003255561
35.7120824,-16.0629162,212,1784,76,2248,2637,664,SM,0.003184299
34.8787491,-15.5629162,239,944,101,2571,1189,525,SM,0.263829839
35.4787491,-15.4962496,222,1309,95,2411,1253,686,SM,0.21223477
34.6537491,-15.3879162,217,1125,101,2254,3189,883,SM,0.068911084
34.2454158,-11.6212496,233,1689,84,1955,617,527,SM,0.00772392
35.0454158,-15.8295829,201,1154,98,2112,1417,1159,SM,0.056825197
35.1204158,-15.7712496,203,1209,96,2221,3068,1095,SM,0.029659191
35.5370824,-14.5629162,216,1064,110,2031,364,915,SM,0.075281585
34.2037491,-10.4712496,244,1025,103,1956,585,486,SM,0.033042131
35.0787491,-15.7629162,201,1154,98,2112,5517,1088,SM,0.169082573
34.2704158,-12.9295829,238,1445,108,2088,852,511,SM,0.188336616
33.6120824,-12.5962496,203,973,112,2218,539,1126,SM,0.012107266
33.75659,-13.93882,201,859,115,2567,295,1069,SM,0.475339428
33.8120824,-14.2795829,193,922,110,2598,4264,1221,SM,0.051198717
33.560285,-13.932235,203,901,111,2410,4308,1133,SM,0.008667732
33.6954158,-11.7712496,189,947,108,2027,2290,1510,SM,0.010605875
33.6120824,-11.2295829,209,783,109,2524,795,1138,SM,0.020410507
33.7454158,-10.9545829,210,796,104,2590,1115,1100,SM,0.050841806
33.6037491,-14.1295829,201,902,110,2533,5257,1158,SM,0.018515785
34.7787491,-15.4295829,245,925,101,2608,130,359,SM,0.045222231
34.5870824,-14.3962496,238,890,122,2266,828,537,SM,0.092941842
34.9870824,-15.8212496,216,1020,100,2363,1055,972,SM,0.084466684
35.0037491,-15.7712496,201,1154,98,2112,3624,981,SM,0.086112381
34.9954158,-15.7712496,216,1020,100,2363,3856,985,SM,0.052418182
35.0204158,-15.6545829,224,985,102,2400,727,739,SM,0.038159742
32.9870824,-13.7545829,216,989,111,2309,411,1112,SM,0.021393446
33.7204158,-14.0129162,202,880,112,2540,1893,1093,SM,0.211640203
34.4204158,-14.2962496,196,957,114,2300,1712,1463,SM,0.003579623
35.5537491,-14.7129162,223,1068,109,2108,1896,880,SM,0.090108472
33.786615,-14.08963,197,889,110,2589,6079,1143,SM,0.019219391
34.0704158,-12.3795829,237,1482,99,2048,1598,492,SM,0.251972893
34.0370824,-10.6462496,189,1342,93,2115,728,1283,SM,0.16382037
34.1037491,-11.2379163,188,1157,89,2505,345,1403,SM,0.024353996
35.0537491,-15.8545829,199,1186,95,2194,780,1139,SM,0.032781806
34.93577,-15.588565,229,947,103,2430,677,627,SM,0.995337887
33.770445,-13.871085,199,856,116,2460,3694,1137,SM,0.02568429
33.8120824,-14.2212496,195,903,110,2596,4109,1171,SM,0.030095296
35.1454158,-14.3295829,245,860,121,2251,898,513,SM,0.075344531
35.1204158,-15.3795829,233,1034,102,2516,3236,537,SM,0.079498488
34.9954158,-15.8712496,214,1061,97,2403,2934,997,SM,0.036272778
33.7037491,-10.1379163,210,1259,93,1954,469,1231,SM,0.007349801
33.2620824,-13.3629162,214,825,119,2279,1633,1069,SM,0.123980606
